Gene_num,Gene_name,NodeType
3326,LRP2-METH,Gene-METH
3327,LRP5-METH,Gene-METH
3328,LRP6-METH,Gene-METH
3329,LSP1-METH,Gene-METH
3330,LTA-METH,Gene-METH
3331,LTB-METH,Gene-METH
3332,LTB4R2-METH,Gene-METH
3333,LTBP1-METH,Gene-METH
3334,LTBR-METH,Gene-METH
3335,LY96-METH,Gene-METH
3336,LYN-METH,Gene-METH
3337,MAGED1-METH,Gene-METH
3338,MAGI1-METH,Gene-METH
3339,MAGI2-METH,Gene-METH
3340,MAGI3-METH,Gene-METH
3341,MALT1-METH,Gene-METH
3342,MAML1-METH,Gene-METH
3343,MAML2-METH,Gene-METH
3344,MAML3-METH,Gene-METH
3345,MAP2K1-METH,Gene-METH
3346,MAP2K2-METH,Gene-METH
3347,MAP2K3-METH,Gene-METH
3348,MAP2K4-METH,Gene-METH
3349,MAP2K5-METH,Gene-METH
3350,MAP2K6-METH,Gene-METH
3351,MAP2K7-METH,Gene-METH
3352,MAP3K1-METH,Gene-METH
3353,MAP3K11-METH,Gene-METH
3354,MAP3K12-METH,Gene-METH
3355,MAP3K13-METH,Gene-METH
3356,MAP3K14-METH,Gene-METH
3357,MAP3K2-METH,Gene-METH
3358,MAP3K20-METH,Gene-METH
3359,MAP3K3-METH,Gene-METH
3360,MAP3K4-METH,Gene-METH
3361,MAP3K5-METH,Gene-METH
3362,MAP3K6-METH,Gene-METH
3363,MAP3K7-METH,Gene-METH
3364,MAP3K8-METH,Gene-METH
3365,MAP4K1-METH,Gene-METH
3366,MAP4K2-METH,Gene-METH
3367,MAP4K3-METH,Gene-METH
3368,MAP4K4-METH,Gene-METH
3369,MAPK1-METH,Gene-METH
3370,MAPK10-METH,Gene-METH
3371,MAPK11-METH,Gene-METH
3372,MAPK12-METH,Gene-METH
3373,MAPK13-METH,Gene-METH
3374,MAPK14-METH,Gene-METH
3375,MAPK15-METH,Gene-METH
3376,MAPK3-METH,Gene-METH
3377,MAPK4-METH,Gene-METH
3378,MAPK6-METH,Gene-METH
3379,MAPK7-METH,Gene-METH
3380,MAPK8-METH,Gene-METH
3381,MAPK8IP1-METH,Gene-METH
3382,MAPK8IP2-METH,Gene-METH
3383,MAPK8IP3-METH,Gene-METH
3384,MAPK9-METH,Gene-METH
3385,MAPKAP1-METH,Gene-METH
3386,MAPKAPK2-METH,Gene-METH
3387,MAPKAPK3-METH,Gene-METH
3388,MAPKAPK5-METH,Gene-METH
3389,MAPT-METH,Gene-METH
3390,MATK-METH,Gene-METH
3391,MAVS-METH,Gene-METH
3392,MAX-METH,Gene-METH
3393,MC2R-METH,Gene-METH
3394,MCL1-METH,Gene-METH
3395,MCOLN1-METH,Gene-METH
3396,MCOLN2-METH,Gene-METH
3397,MCOLN3-METH,Gene-METH
3398,MDM2-METH,Gene-METH
3399,MDM4-METH,Gene-METH
3400,ME1-METH,Gene-METH
3401,ME3-METH,Gene-METH
3402,MECOM-METH,Gene-METH
3403,MED1-METH,Gene-METH
3404,MED12-METH,Gene-METH
3405,MED12L-METH,Gene-METH
3406,MED13-METH,Gene-METH
3407,MED13L-METH,Gene-METH
3408,MED14-METH,Gene-METH
3409,MED16-METH,Gene-METH
3410,MED17-METH,Gene-METH
3411,MED24-METH,Gene-METH
3412,MED27-METH,Gene-METH
3413,MED30-METH,Gene-METH
3414,MED4-METH,Gene-METH
3415,MEF2A-METH,Gene-METH
3416,MEF2B-METH,Gene-METH
3417,MEF2C-METH,Gene-METH
3418,MEF2D-METH,Gene-METH
3419,MEFV-METH,Gene-METH
3420,MEGF8-METH,Gene-METH
3421,MET-METH,Gene-METH
3422,MFN1-METH,Gene-METH
3423,MFN2-METH,Gene-METH
3424,MFNG-METH,Gene-METH
3425,MGRN1-METH,Gene-METH
3426,MIOS-METH,Gene-METH
3427,MKNK1-METH,Gene-METH
3428,MKNK2-METH,Gene-METH
3429,MLKL-METH,Gene-METH
3430,MLST8-METH,Gene-METH
3431,MLYCD-METH,Gene-METH
3432,MMP1-METH,Gene-METH
3433,MMP13-METH,Gene-METH
3434,MMP14-METH,Gene-METH
3435,MMP2-METH,Gene-METH
3436,MMP3-METH,Gene-METH
3437,MMP7-METH,Gene-METH
3438,MMP9-METH,Gene-METH
3439,MOB1A-METH,Gene-METH
3440,MOB1B-METH,Gene-METH
3441,MOSMO-METH,Gene-METH
3442,MPL-METH,Gene-METH
3443,MRAS-METH,Gene-METH
3444,MS4A2-METH,Gene-METH
3445,MST1-METH,Gene-METH
3446,MST1R-METH,Gene-METH
3447,MTCP1-METH,Gene-METH
3448,MTOR-METH,Gene-METH
3449,MUC5AC-METH,Gene-METH
3450,MUC5B-METH,Gene-METH
3451,MYB-METH,Gene-METH
3452,MYC-METH,Gene-METH
3453,MYD88-METH,Gene-METH
3454,MYH6-METH,Gene-METH
3455,MYH7-METH,Gene-METH
3456,MYL2-METH,Gene-METH
3457,MYL3-METH,Gene-METH
3458,MYL4-METH,Gene-METH
3459,MYL6-METH,Gene-METH
3460,MYL6B-METH,Gene-METH
3461,MYL9-METH,Gene-METH
3462,MYLK-METH,Gene-METH
3463,MYLK2-METH,Gene-METH
3464,MYLK3-METH,Gene-METH
3465,MYLK4-METH,Gene-METH
3466,NAIP-METH,Gene-METH
3467,NAMPT-METH,Gene-METH
3468,NANOG-METH,Gene-METH
3469,NANOGP8-METH,Gene-METH
3470,NBL1-METH,Gene-METH
3471,NCF1-METH,Gene-METH
3472,NCK1-METH,Gene-METH
3473,NCK2-METH,Gene-METH
3474,NCOA1-METH,Gene-METH
3475,NCOA2-METH,Gene-METH
3476,NCOA3-METH,Gene-METH
3477,NCOR1-METH,Gene-METH
3478,NCOR2-METH,Gene-METH
3479,NCSTN-METH,Gene-METH
3480,NEK7-METH,Gene-METH
3481,NEO1-METH,Gene-METH
3482,NF1-METH,Gene-METH
3483,NF2-METH,Gene-METH
3484,NFATC1-METH,Gene-METH
3485,NFATC2-METH,Gene-METH
3486,NFATC3-METH,Gene-METH
3487,NFATC4-METH,Gene-METH
3488,NFKB1-METH,Gene-METH
3489,NFKB2-METH,Gene-METH
3490,NFKBIA-METH,Gene-METH
3491,NFKBIB-METH,Gene-METH
3492,NFKBIE-METH,Gene-METH
3493,NGF-METH,Gene-METH
3494,NGFR-METH,Gene-METH
3495,NKD1-METH,Gene-METH
3496,NKD2-METH,Gene-METH
3497,NLK-METH,Gene-METH
3498,NLRC4-METH,Gene-METH
3499,NLRP1-METH,Gene-METH
3500,NLRP12-METH,Gene-METH
3501,NLRP3-METH,Gene-METH
3502,NLRP6-METH,Gene-METH
3503,NLRP7-METH,Gene-METH
3504,NLRX1-METH,Gene-METH
3505,NOD1-METH,Gene-METH
3506,NOD2-METH,Gene-METH
3507,NODAL-METH,Gene-METH
3508,NOG-METH,Gene-METH
3509,NOS1-METH,Gene-METH
3510,NOS2-METH,Gene-METH
3511,NOS3-METH,Gene-METH
3512,NOTCH1-METH,Gene-METH
3513,NOTCH2-METH,Gene-METH
3514,NOTCH3-METH,Gene-METH
3515,NOTCH4-METH,Gene-METH
3516,NOTUM-METH,Gene-METH
3517,NOX1-METH,Gene-METH
3518,NOX4-METH,Gene-METH
3519,NPPA-METH,Gene-METH
3520,NPPB-METH,Gene-METH
3521,NPPC-METH,Gene-METH
3522,NPR1-METH,Gene-METH
3523,NPR2-METH,Gene-METH
3524,NPRL2-METH,Gene-METH
3525,NPRL3-METH,Gene-METH
3526,NPY-METH,Gene-METH
3527,NPY1R-METH,Gene-METH
3528,NR1H3-METH,Gene-METH
3529,NR4A1-METH,Gene-METH
3530,NRAS-METH,Gene-METH
3531,NRF1-METH,Gene-METH
3532,NRG1-METH,Gene-METH
3533,NRG2-METH,Gene-METH
3534,NRG3-METH,Gene-METH
3535,NRG4-METH,Gene-METH
3536,NSMAF-METH,Gene-METH
3537,NTF3-METH,Gene-METH
3538,NTF4-METH,Gene-METH
3539,NTRK1-METH,Gene-METH
3540,NTRK2-METH,Gene-METH
3541,NTRK3-METH,Gene-METH
3542,NTSR1-METH,Gene-METH
3543,NUMB-METH,Gene-METH
3544,NUMBL-METH,Gene-METH
3545,OLR1-METH,Gene-METH
3546,OPRD1-METH,Gene-METH
3547,OPRM1-METH,Gene-METH
3548,ORAI1-METH,Gene-METH
3549,ORAI2-METH,Gene-METH
3550,ORAI3-METH,Gene-METH
3551,OSM-METH,Gene-METH
3552,OSMR-METH,Gene-METH
3553,OTUD5-METH,Gene-METH
3554,OXT-METH,Gene-METH
3555,OXTR-METH,Gene-METH
3556,P2RX1-METH,Gene-METH
3557,P2RX2-METH,Gene-METH
3558,P2RX3-METH,Gene-METH
3559,P2RX4-METH,Gene-METH
3560,P2RX5-METH,Gene-METH
3561,P2RX6-METH,Gene-METH
3562,P2RX7-METH,Gene-METH
3563,P2RY1-METH,Gene-METH
3564,PAK1-METH,Gene-METH
3565,PAK2-METH,Gene-METH
3566,PAK3-METH,Gene-METH
3567,PAK4-METH,Gene-METH
3568,PAK5-METH,Gene-METH
3569,PAK6-METH,Gene-METH
3570,PALS1-METH,Gene-METH
3571,PARD3-METH,Gene-METH
3572,PARD6A-METH,Gene-METH
3573,PARD6B-METH,Gene-METH
3574,PARD6G-METH,Gene-METH
3575,PATJ-METH,Gene-METH
3576,PCK1-METH,Gene-METH
3577,PCK2-METH,Gene-METH
3578,PDCD1-METH,Gene-METH
3579,PDE10A-METH,Gene-METH
3580,PDE1A-METH,Gene-METH
3581,PDE1B-METH,Gene-METH
3582,PDE1C-METH,Gene-METH
3583,PDE2A-METH,Gene-METH
3584,PDE3A-METH,Gene-METH
3585,PDE3B-METH,Gene-METH
3586,PDE4A-METH,Gene-METH
3587,PDE4B-METH,Gene-METH
3588,PDE4C-METH,Gene-METH
3589,PDE4D-METH,Gene-METH
3590,PDGFA-METH,Gene-METH
3591,PDGFB-METH,Gene-METH
3592,PDGFC-METH,Gene-METH
3593,PDGFD-METH,Gene-METH
3594,PDGFRA-METH,Gene-METH
3595,PDGFRB-METH,Gene-METH
3596,PDHA1-METH,Gene-METH
3597,PDHA2-METH,Gene-METH
3598,PDHB-METH,Gene-METH
3599,PDK1-METH,Gene-METH
3600,PDPK1-METH,Gene-METH
3601,PERP-METH,Gene-METH
3602,PF4-METH,Gene-METH
3603,PF4V1-METH,Gene-METH
3604,PFKFB1-METH,Gene-METH
3605,PFKFB2-METH,Gene-METH
3606,PFKFB3-METH,Gene-METH
3607,PFKFB4-METH,Gene-METH
3608,PFKL-METH,Gene-METH
3609,PFKM-METH,Gene-METH
3610,PFKP-METH,Gene-METH
3611,PFN1-METH,Gene-METH
3612,PFN2-METH,Gene-METH
3613,PFN3-METH,Gene-METH
3614,PFN4-METH,Gene-METH
3615,PGAM5-METH,Gene-METH
3616,PGF-METH,Gene-METH
3617,PGK1-METH,Gene-METH
3618,PGK2-METH,Gene-METH
3619,PGR-METH,Gene-METH
3620,PHKA1-METH,Gene-METH
3621,PHKA2-METH,Gene-METH
3622,PHKB-METH,Gene-METH
3623,PHKG1-METH,Gene-METH
3624,PHKG2-METH,Gene-METH
3625,PHLPP1-METH,Gene-METH
3626,PHLPP2-METH,Gene-METH
3627,PIAS1-METH,Gene-METH
3628,PIAS2-METH,Gene-METH
3629,PIAS3-METH,Gene-METH
3630,PIAS4-METH,Gene-METH
3631,PIDD1-METH,Gene-METH
3632,PIK3AP1-METH,Gene-METH
3633,PIK3C3-METH,Gene-METH
3634,PIK3CA-METH,Gene-METH
3635,PIK3CB-METH,Gene-METH
3636,PIK3CD-METH,Gene-METH
3637,PIK3CG-METH,Gene-METH
3638,PIK3R1-METH,Gene-METH
3639,PIK3R2-METH,Gene-METH
3640,PIK3R3-METH,Gene-METH
3641,PIK3R4-METH,Gene-METH
3642,PIK3R5-METH,Gene-METH
3643,PIK3R6-METH,Gene-METH
3644,PIM1-METH,Gene-METH
3645,PIN1-METH,Gene-METH
3646,PIP5K1A-METH,Gene-METH
3647,PIP5K1B-METH,Gene-METH
3648,PIP5K1C-METH,Gene-METH
3649,PITX2-METH,Gene-METH
3650,PKLR-METH,Gene-METH
3651,PKM-METH,Gene-METH
3652,PKN1-METH,Gene-METH
3653,PKN2-METH,Gene-METH
3654,PKN3-METH,Gene-METH
3655,PLA1A-METH,Gene-METH
3656,PLA2G10-METH,Gene-METH
3657,PLA2G12A-METH,Gene-METH
3658,PLA2G12B-METH,Gene-METH
3659,PLA2G1B-METH,Gene-METH
3660,PLA2G2A-METH,Gene-METH
3661,PLA2G2C-METH,Gene-METH
3662,PLA2G2D-METH,Gene-METH
3663,PLA2G2E-METH,Gene-METH
3664,PLA2G2F-METH,Gene-METH
3665,PLA2G3-METH,Gene-METH
3666,PLA2G4A-METH,Gene-METH
3667,PLA2G4B-METH,Gene-METH
3668,PLA2G4C-METH,Gene-METH
3669,PLA2G4D-METH,Gene-METH
3670,PLA2G4E-METH,Gene-METH
3671,PLA2G4F-METH,Gene-METH
3672,PLA2G5-METH,Gene-METH
3673,PLA2G6-METH,Gene-METH
3674,PLAAT3-METH,Gene-METH
3675,PLAT-METH,Gene-METH
3676,PLAU-METH,Gene-METH
3677,PLCB1-METH,Gene-METH
3678,PLCB2-METH,Gene-METH
3679,PLCB3-METH,Gene-METH
3680,PLCB4-METH,Gene-METH
3681,PLCD1-METH,Gene-METH
3682,PLCD3-METH,Gene-METH
3683,PLCD4-METH,Gene-METH
3684,PLCE1-METH,Gene-METH
3685,PLCG1-METH,Gene-METH
3686,PLCG2-METH,Gene-METH
3687,PLCZ1-METH,Gene-METH
3688,PLD1-METH,Gene-METH
3689,PLD2-METH,Gene-METH
3690,PLIN1-METH,Gene-METH
3691,PLIN2-METH,Gene-METH
3692,PLIN4-METH,Gene-METH
3693,PLIN5-METH,Gene-METH
3694,PLK1-METH,Gene-METH
3695,PLK2-METH,Gene-METH
3696,PLK3-METH,Gene-METH
3697,PLK4-METH,Gene-METH
3698,PLN-METH,Gene-METH
3699,PLTP-METH,Gene-METH
3700,PMAIP1-METH,Gene-METH
3701,POMC-METH,Gene-METH
3702,PORCN-METH,Gene-METH
3703,POU5F1-METH,Gene-METH
3704,POU5F1B-METH,Gene-METH
3705,PPARA-METH,Gene-METH
3706,PPARD-METH,Gene-METH
3707,PPARG-METH,Gene-METH
3708,PPARGC1A-METH,Gene-METH
3709,PPBP-METH,Gene-METH
3710,PPIF-METH,Gene-METH
3711,PPM1A-METH,Gene-METH
3712,PPM1B-METH,Gene-METH
3713,PPM1D-METH,Gene-METH
3714,PPP1CA-METH,Gene-METH
3715,PPP1CB-METH,Gene-METH
3716,PPP1CC-METH,Gene-METH
3717,PPP1R12A-METH,Gene-METH
3718,PPP1R12B-METH,Gene-METH
3719,PPP1R12C-METH,Gene-METH
3720,PPP1R1B-METH,Gene-METH
3721,PPP1R3A-METH,Gene-METH
3722,PPP1R3B-METH,Gene-METH
3723,PPP1R3C-METH,Gene-METH
3724,PPP1R3D-METH,Gene-METH
3725,PPP1R3E-METH,Gene-METH
3726,PPP1R3F-METH,Gene-METH
3727,PPP2CA-METH,Gene-METH
3728,PPP2CB-METH,Gene-METH
3729,PPP2R1A-METH,Gene-METH
3730,PPP2R1B-METH,Gene-METH
3731,PPP2R2A-METH,Gene-METH
3732,PPP2R2B-METH,Gene-METH
3733,PPP2R2C-METH,Gene-METH
3734,PPP2R2D-METH,Gene-METH
3735,PPP2R3A-METH,Gene-METH
3736,PPP2R3B-METH,Gene-METH
3737,PPP2R3C-METH,Gene-METH
3738,PPP2R5A-METH,Gene-METH
3739,PPP2R5B-METH,Gene-METH
3740,PPP2R5C-METH,Gene-METH
3741,PPP2R5D-METH,Gene-METH
3742,PPP2R5E-METH,Gene-METH
3743,PPP3CA-METH,Gene-METH
3744,PPP3CB-METH,Gene-METH
3745,PPP3CC-METH,Gene-METH
3746,PPP3R1-METH,Gene-METH
3747,PPP3R2-METH,Gene-METH
3748,PPP4C-METH,Gene-METH
3749,PPP4R3A-METH,Gene-METH
3750,PPP4R3C-METH,Gene-METH
3751,PPP5C-METH,Gene-METH
3752,PRDM4-METH,Gene-METH
3753,PREX1-METH,Gene-METH
3754,PRICKLE1-METH,Gene-METH
3755,PRICKLE2-METH,Gene-METH
3756,PRICKLE3-METH,Gene-METH
3757,PRICKLE4-METH,Gene-METH
3758,PRKAA1-METH,Gene-METH
3759,PRKAA2-METH,Gene-METH
3760,PRKAB1-METH,Gene-METH
3761,PRKAB2-METH,Gene-METH
3762,PRKACA-METH,Gene-METH
3763,PRKACB-METH,Gene-METH
3764,PRKACG-METH,Gene-METH
3765,PRKAG1-METH,Gene-METH
3766,PRKAG2-METH,Gene-METH
3767,PRKAG3-METH,Gene-METH
3768,PRKAR1A-METH,Gene-METH
3769,PRKAR1B-METH,Gene-METH
3770,PRKAR2A-METH,Gene-METH
3771,PRKAR2B-METH,Gene-METH
3772,PRKCA-METH,Gene-METH
3773,PRKCB-METH,Gene-METH
3774,PRKCD-METH,Gene-METH
3775,PRKCE-METH,Gene-METH
3776,PRKCG-METH,Gene-METH
3777,PRKCI-METH,Gene-METH
3778,PRKCQ-METH,Gene-METH
3779,PRKCZ-METH,Gene-METH
3780,PRKD1-METH,Gene-METH
3781,PRKD2-METH,Gene-METH
3782,PRKD3-METH,Gene-METH
3783,PRKG1-METH,Gene-METH
3784,PRKG2-METH,Gene-METH
3785,PRL-METH,Gene-METH
3786,PRLR-METH,Gene-METH
3787,PRMT1-METH,Gene-METH
3788,PRR5-METH,Gene-METH
3789,PSEN1-METH,Gene-METH
3790,PSEN2-METH,Gene-METH
3791,PSENEN-METH,Gene-METH
3792,PSTPIP1-METH,Gene-METH
3793,PTAFR-METH,Gene-METH
3794,PTCH1-METH,Gene-METH
3795,PTCH2-METH,Gene-METH
3796,PTCRA-METH,Gene-METH
3797,PTEN-METH,Gene-METH
3798,PTGER1-METH,Gene-METH
3799,PTGER2-METH,Gene-METH
3800,PTGER3-METH,Gene-METH
3801,PTGFR-METH,Gene-METH
3802,PTGS2-METH,Gene-METH
3803,PTK2-METH,Gene-METH
3804,PTK2B-METH,Gene-METH
3805,PTPN1-METH,Gene-METH
3806,PTPN11-METH,Gene-METH
3807,PTPN2-METH,Gene-METH
3808,PTPN5-METH,Gene-METH
3809,PTPN6-METH,Gene-METH
3810,PTPN7-METH,Gene-METH
3811,PTPRC-METH,Gene-METH
3812,PTPRF-METH,Gene-METH
3813,PTPRR-METH,Gene-METH
3814,PXN-METH,Gene-METH
3815,PYCARD-METH,Gene-METH
3816,PYDC1-METH,Gene-METH
3817,PYDC2-METH,Gene-METH
3818,PYGB-METH,Gene-METH
3819,PYGL-METH,Gene-METH
3820,PYGM-METH,Gene-METH
3821,RAB10-METH,Gene-METH
3822,RAB11B-METH,Gene-METH
3823,RAB14-METH,Gene-METH
3824,RAB2A-METH,Gene-METH
3825,RAB5A-METH,Gene-METH
3826,RAB5B-METH,Gene-METH
3827,RAB5C-METH,Gene-METH
3828,RAB8A-METH,Gene-METH
3829,RAC1-METH,Gene-METH
3830,RAC2-METH,Gene-METH
3831,RAC3-METH,Gene-METH
3832,RAF1-METH,Gene-METH
3833,RAG1-METH,Gene-METH
3834,RAG2-METH,Gene-METH
3835,RALA-METH,Gene-METH
3836,RALB-METH,Gene-METH
3837,RALBP1-METH,Gene-METH
3838,RALGDS-METH,Gene-METH
3839,RAP1A-METH,Gene-METH
3840,RAP1B-METH,Gene-METH
3841,RAP1GAP-METH,Gene-METH
3842,RAPGEF1-METH,Gene-METH
3843,RAPGEF2-METH,Gene-METH
3844,RAPGEF3-METH,Gene-METH
3845,RAPGEF4-METH,Gene-METH
3846,RAPGEF5-METH,Gene-METH
3847,RAPGEF6-METH,Gene-METH
3848,RARA-METH,Gene-METH
3849,RASA1-METH,Gene-METH
3850,RASA2-METH,Gene-METH
3851,RASA3-METH,Gene-METH
3852,RASA4-METH,Gene-METH
3853,RASA4B-METH,Gene-METH
3854,RASAL1-METH,Gene-METH
3855,RASAL2-METH,Gene-METH
3856,RASAL3-METH,Gene-METH
3857,RASGRF1-METH,Gene-METH
3858,RASGRF2-METH,Gene-METH
3859,RASGRP1-METH,Gene-METH
3860,RASGRP2-METH,Gene-METH
3861,RASGRP3-METH,Gene-METH
3862,RASGRP4-METH,Gene-METH
3863,RASSF1-METH,Gene-METH
3864,RASSF2-METH,Gene-METH
3865,RASSF4-METH,Gene-METH
3866,RASSF5-METH,Gene-METH
3867,RASSF6-METH,Gene-METH
3868,RBCK1-METH,Gene-METH
3869,RBL1-METH,Gene-METH
3870,RBL2-METH,Gene-METH
3871,RBPJ-METH,Gene-METH
3872,RBPJL-METH,Gene-METH
3873,RBX1-METH,Gene-METH
3874,RCAN1-METH,Gene-METH
3875,RCAN2-METH,Gene-METH
3876,RCHY1-METH,Gene-METH
3877,REL-METH,Gene-METH
3878,RELA-METH,Gene-METH
3879,RELB-METH,Gene-METH
3880,RELN-METH,Gene-METH
3881,RET-METH,Gene-METH
3882,RFNG-METH,Gene-METH
3883,RGL1-METH,Gene-METH
3884,RGL2-METH,Gene-METH
3885,RGMA-METH,Gene-METH
3886,RGMB-METH,Gene-METH
3887,RGS14-METH,Gene-METH
3888,RGS2-METH,Gene-METH
3889,RHEB-METH,Gene-METH
3890,RHOA-METH,Gene-METH
3891,RHOQ-METH,Gene-METH
3892,RICTOR-METH,Gene-METH
3893,RIN1-METH,Gene-METH
3894,RIPK1-METH,Gene-METH
3895,RIPK2-METH,Gene-METH
3896,RIPK3-METH,Gene-METH
3897,RLN1-METH,Gene-METH
3898,RLN2-METH,Gene-METH
3899,RLN3-METH,Gene-METH
3900,RNASEL-METH,Gene-METH
3901,RNF125-METH,Gene-METH
3902,RNF152-METH,Gene-METH
3903,RNF31-METH,Gene-METH
3904,RNF43-METH,Gene-METH
3905,ROCK1-METH,Gene-METH
3906,ROCK2-METH,Gene-METH
3907,ROR1-METH,Gene-METH
3908,ROR2-METH,Gene-METH
3909,RPRM-METH,Gene-METH
3910,RPS6-METH,Gene-METH
3911,RPS6KA1-METH,Gene-METH
3912,RPS6KA2-METH,Gene-METH
3913,RPS6KA3-METH,Gene-METH
3914,RPS6KA4-METH,Gene-METH
3915,RPS6KA5-METH,Gene-METH
3916,RPS6KA6-METH,Gene-METH
3917,RPS6KB1-METH,Gene-METH
3918,RPS6KB2-METH,Gene-METH
3919,RPTOR-METH,Gene-METH
3920,RRAGA-METH,Gene-METH
3921,RRAGB-METH,Gene-METH
3922,RRAGC-METH,Gene-METH
3923,RRAGD-METH,Gene-METH
3924,RRAS-METH,Gene-METH
3925,RRAS2-METH,Gene-METH
3926,RRM2-METH,Gene-METH
3927,RRM2B-METH,Gene-METH
3928,RSPO1-METH,Gene-METH
3929,RSPO2-METH,Gene-METH
3930,RSPO3-METH,Gene-METH
3931,RSPO4-METH,Gene-METH
3932,RUVBL1-METH,Gene-METH
3933,RXFP1-METH,Gene-METH
3934,RXFP2-METH,Gene-METH
3935,RXFP3-METH,Gene-METH
3936,RXFP4-METH,Gene-METH
3937,RXRA-METH,Gene-METH
3938,RXRB-METH,Gene-METH
3939,RXRG-METH,Gene-METH
3940,RYK-METH,Gene-METH
3941,RYR1-METH,Gene-METH
3942,RYR2-METH,Gene-METH
3943,RYR3-METH,Gene-METH
3944,S100A7-METH,Gene-METH
3945,S100A7A-METH,Gene-METH
3946,S100A8-METH,Gene-METH
3947,S100A9-METH,Gene-METH
3948,S1PR1-METH,Gene-METH
3949,S1PR2-METH,Gene-METH
3950,S1PR3-METH,Gene-METH
3951,S1PR4-METH,Gene-METH
3952,S1PR5-METH,Gene-METH
3953,SAV1-METH,Gene-METH
3954,SCD-METH,Gene-METH
3955,SCD5-METH,Gene-METH
3956,SCP2-METH,Gene-METH
3957,SCRIB-METH,Gene-METH
3958,SEC13-METH,Gene-METH
3959,SEH1L-METH,Gene-METH
3960,SELE-METH,Gene-METH
3961,SENP2-METH,Gene-METH
3962,SERPINB5-METH,Gene-METH
3963,SERPINE1-METH,Gene-METH
3964,SERPINF1-METH,Gene-METH
3965,SESN1-METH,Gene-METH
3966,SESN2-METH,Gene-METH
3967,SESN3-METH,Gene-METH
3968,SETD7-METH,Gene-METH
3969,SFN-METH,Gene-METH
3970,SFRP1-METH,Gene-METH
3971,SFRP2-METH,Gene-METH
3972,SFRP4-METH,Gene-METH
3973,SFRP5-METH,Gene-METH
3974,SGK1-METH,Gene-METH
3975,SGK2-METH,Gene-METH
3976,SGK3-METH,Gene-METH
3977,SH2B1-METH,Gene-METH
3978,SH2B2-METH,Gene-METH
3979,SH2B3-METH,Gene-METH
3980,SH2D2A-METH,Gene-METH
3981,SHARPIN-METH,Gene-METH
3982,SHC1-METH,Gene-METH
3983,SHC2-METH,Gene-METH
3984,SHC3-METH,Gene-METH
3985,SHC4-METH,Gene-METH
3986,SHH-METH,Gene-METH
3987,SHISA5-METH,Gene-METH
3988,SHOC2-METH,Gene-METH
3989,SIAH1-METH,Gene-METH
3990,SIK1-METH,Gene-METH
3991,SIK2-METH,Gene-METH
3992,SIKE1-METH,Gene-METH
3993,SIN3A-METH,Gene-METH
3994,SIPA1-METH,Gene-METH
3995,SIPA1L1-METH,Gene-METH
3996,SIPA1L2-METH,Gene-METH
3997,SIRT1-METH,Gene-METH
3998,SIVA1-METH,Gene-METH
3999,SKAP1-METH,Gene-METH
4000,SKP1-METH,Gene-METH
4001,SKP2-METH,Gene-METH
4002,SLC25A31-METH,Gene-METH
4003,SLC25A4-METH,Gene-METH
4004,SLC25A5-METH,Gene-METH
4005,SLC25A6-METH,Gene-METH
4006,SLC27A1-METH,Gene-METH
4007,SLC27A4-METH,Gene-METH
4008,SLC2A1-METH,Gene-METH
4009,SLC2A2-METH,Gene-METH
4010,SLC2A4-METH,Gene-METH
4011,SLC38A9-METH,Gene-METH
4012,SLC3A2-METH,Gene-METH
4013,SLC7A5-METH,Gene-METH
4014,SLC8A1-METH,Gene-METH
4015,SLC8A2-METH,Gene-METH
4016,SLC8A3-METH,Gene-METH
4017,SLC9A1-METH,Gene-METH
4018,SMAD1-METH,Gene-METH
4019,SMAD2-METH,Gene-METH
4020,SMAD3-METH,Gene-METH
4021,SMAD4-METH,Gene-METH
4022,SMAD5-METH,Gene-METH
4023,SMAD6-METH,Gene-METH
4024,SMAD7-METH,Gene-METH
4025,SMAD9-METH,Gene-METH
4026,SMO-METH,Gene-METH
4027,SMPD1-METH,Gene-METH
4028,SMPD2-METH,Gene-METH
4029,SMURF1-METH,Gene-METH
4030,SMURF2-METH,Gene-METH
4031,SNAI2-METH,Gene-METH
4032,SNW1-METH,Gene-METH
4033,SOCS1-METH,Gene-METH
4034,SOCS2-METH,Gene-METH
4035,SOCS3-METH,Gene-METH
4036,SOCS4-METH,Gene-METH
4037,SOCS5-METH,Gene-METH
4038,SOCS6-METH,Gene-METH
4039,SOCS7-METH,Gene-METH
4040,SOD2-METH,Gene-METH
4041,SORBS1-METH,Gene-METH
4042,SORT1-METH,Gene-METH
4043,SOS1-METH,Gene-METH
4044,SOS2-METH,Gene-METH
4045,SOST-METH,Gene-METH
4046,SOX17-METH,Gene-METH
4047,SOX2-METH,Gene-METH
4048,SOX9-METH,Gene-METH
4049,SP1-METH,Gene-METH
4050,SPHK1-METH,Gene-METH
4051,SPHK2-METH,Gene-METH
4052,SPOP-METH,Gene-METH
4053,SPOPL-METH,Gene-METH
4054,SPP1-METH,Gene-METH
4055,SRC-METH,Gene-METH
4056,SREBF1-METH,Gene-METH
4057,SRF-METH,Gene-METH
4058,SRSF1-METH,Gene-METH
4059,SST-METH,Gene-METH
4060,SSTR1-METH,Gene-METH
4061,SSTR2-METH,Gene-METH
4062,SSTR5-METH,Gene-METH
4063,STAM-METH,Gene-METH
4064,STAM2-METH,Gene-METH
